date,entry_time,entry_price,entry_credit,short_symbol,contracts,exit_reason,pnl
2025-02-14,1.0,535.88,3.375,NDX250214C00550000,10,TP (50%),16.875
2025-02-14,1.5,535.15,3.5625,NDX250214C00550000,10,SL,-3.5625
2025-02-14,2.0,535.049,3.75,NDX250214C00550000,10,TP (50%),18.75
2025-02-14,2.5,535.33,3.9375,NDX250214C00550000,10,Hold: Worthless,39.375
2025-02-14,3.0,535.55,4.125,NDX250214C00550000,10,SL,-4.125
2025-02-14,3.5,536.1,4.3125,NDX250214C00550000,10,Hold: Worthless,43.125
2025-02-18,0.0,540.56,3.0,NDX250218C00575000,10,SL,-3.0000000000000004
2025-02-18,0.5,540.0,3.1875,NDX250218C00575000,10,Hold: Worthless,31.875
2025-02-18,1.0,540.42,3.375,NDX250218C00575000,10,Hold: Worthless,33.75
2025-02-18,1.5,540.34,3.5625,NDX250218C00575000,10,SL,-3.5625
2025-02-18,2.0,540.26,3.75,NDX250218C00575000,10,SL,-3.75
2025-02-18,2.5,540.55,3.9375,NDX250218C00575000,10,TP (50%),19.6875
2025-02-18,3.0,540.7201,4.125,NDX250218C00575000,10,Hold: Worthless,41.25
2025-02-18,3.5,540.87,4.3125,NDX250218C00575000,10,TP (50%),21.5625
2025-02-19,0.0,539.99,3.0,NDX250219C00575000,10,TP (50%),15.0
2025-02-19,0.5,538.86,3.1875,NDX250219C00575000,10,Hold: Worthless,31.875
2025-02-19,1.0,538.92,3.375,NDX250219C00575000,10,Hold: Worthless,33.75
2025-02-19,1.5,539.46,3.5625,NDX250219C00575000,10,SL,-3.5625
2025-02-19,2.0,539.69,3.75,NDX250219C00575000,10,TP (50%),18.75
2025-02-19,2.5,538.74,3.9375,NDX250219C00575000,10,Hold: Worthless,39.375
2025-02-19,3.0,538.5,4.125,NDX250219C00575000,10,Hold: Worthless,41.25
2025-02-19,3.5,538.36,4.3125,NDX250219C00575000,10,TP (50%),21.5625
2025-02-20,0.0,538.24,3.0,NDX250220C00575000,10,Hold: Worthless,30.0
2025-02-20,0.5,538.86,3.1875,NDX250220C00575000,10,Hold: Worthless,31.875
2025-02-20,1.0,538.52,3.375,NDX250220C00575000,10,Hold: Worthless,33.75
2025-02-20,1.5,538.5,3.5625,NDX250220C00575000,10,Hold: Worthless,35.625
2025-02-20,2.0,538.5,3.75,NDX250220C00575000,10,SL,-3.75
2025-02-20,2.5,538.4099,3.9375,NDX250220C00575000,10,SL,-3.9375000000000004
2025-02-20,3.0,538.59,4.125,NDX250220C00575000,10,TP (50%),20.625
2025-02-20,3.5,538.92,4.3125,NDX250220C00575000,10,SL,-4.3125
2025-02-21,0.0,537.77,3.0,NDX250221C00575000,10,TP (50%),15.0
2025-02-21,0.5,538.05,3.1875,NDX250221C00575000,10,Hold: Worthless,31.875
2025-02-21,1.0,537.95,3.375,NDX250221C00575000,10,SL,-3.375
2025-02-21,1.5,538.11,3.5625,NDX250221C00575000,10,Hold: Worthless,35.625
2025-02-21,2.0,539.09,3.75,NDX250221C00575000,10,SL,-3.75
2025-02-21,2.5,539.32,3.9375,NDX250221C00575000,10,TP (50%),19.6875
2025-02-21,3.0,539.6501,4.125,NDX250221C00575000,10,TP (50%),20.625
2025-02-21,3.5,539.2707,4.3125,NDX250221C00575000,10,SL,-4.3125
2025-02-24,0.0,529.27,3.0,NDX250224C00550000,10,TP (50%),15.0
2025-02-24,0.5,528.56,3.1875,NDX250224C00550000,10,Hold: Worthless,31.875
2025-02-24,1.0,528.11,3.375,NDX250224C00550000,10,SL,-3.375
2025-02-24,1.5,528.56,3.5625,NDX250224C00550000,10,SL,-3.5625
2025-02-24,2.0,527.75,3.75,NDX250224C00550000,10,TP (50%),18.75
2025-02-24,2.5,528.03,3.9375,NDX250224C00550000,10,Hold: Worthless,39.375
2025-02-24,3.0,528.4,4.125,NDX250224C00550000,10,TP (50%),20.625
2025-02-24,3.5,528.77,4.3125,NDX250224C00550000,10,Hold: Worthless,43.125
2025-02-25,0.0,518.29,3.0,NDX250225C00550000,10,TP (50%),15.0
2025-02-25,0.5,517.75,3.1875,NDX250225C00550000,10,Hold: Worthless,31.875
2025-02-25,1.0,517.69,3.375,NDX250225C00550000,10,Hold: Worthless,33.75
2025-02-25,1.5,517.6,3.5625,NDX250225C00550000,10,TP (50%),17.8125
2025-02-25,2.0,518.6,3.75,NDX250225C00550000,10,SL,-3.75
2025-02-25,2.5,518.84,3.9375,NDX250225C00550000,10,TP (50%),19.6875
2025-02-25,3.0,519.15,4.125,NDX250225C00550000,10,Hold: Worthless,41.25
2025-02-25,3.5,520.03,4.3125,NDX250225C00550000,10,Hold: Worthless,43.125
2025-02-26,0.0,517.44,3.0,NDX250226C00550000,10,SL,-3.0000000000000004
2025-02-26,0.5,517.32,3.1875,NDX250226C00550000,10,SL,-3.1875000000000004
2025-02-26,1.0,517.45,3.375,NDX250226C00550000,10,SL,-3.375
2025-02-26,1.5,517.45,3.5625,NDX250226C00550000,10,TP (50%),17.8125
2025-02-26,2.0,516.7,3.75,NDX250226C00550000,10,Hold: Worthless,37.5
2025-02-26,2.5,517.22,3.9375,NDX250226C00550000,10,TP (50%),19.6875
2025-02-26,3.0,516.54,4.125,NDX250226C00550000,10,SL,-4.125
2025-02-26,3.5,517.33,4.3125,NDX250226C00550000,10,TP (50%),21.5625
2025-02-27,0.0,517.88,3.0,NDX250227C00550000,10,TP (50%),15.0
2025-02-27,0.5,517.68,3.1875,NDX250227C00550000,10,TP (50%),15.9375
2025-02-27,1.0,517.64,3.375,NDX250227C00550000,10,TP (50%),16.875
2025-02-27,1.5,517.81,3.5625,NDX250227C00550000,10,TP (50%),17.8125
2025-02-27,2.0,518.58,3.75,NDX250227C00550000,10,TP (50%),18.75
2025-02-27,2.5,519.05,3.9375,NDX250227C00550000,10,TP (50%),19.6875
2025-02-27,3.0,518.55,4.125,NDX250227C00550000,10,SL,-4.125
2025-02-27,3.5,518.72,4.3125,NDX250227C00550000,10,Hold: Worthless,43.125
2025-02-28,0.0,502.21,3.0,NDX250228C00525000,10,Hold: Worthless,30.0
2025-02-28,0.5,501.75,3.1875,NDX250228C00525000,10,SL,-3.1875000000000004
2025-02-28,1.0,501.95,3.375,NDX250228C00525000,10,TP (50%),16.875
2025-02-28,1.5,501.87,3.5625,NDX250228C00525000,10,Hold: Worthless,35.625
2025-02-28,2.0,500.83,3.75,NDX250228C00525000,10,SL,-3.75
2025-02-28,2.5,500.42,3.9375,NDX250228C00525000,10,TP (50%),19.6875
2025-02-28,3.0,500.38,4.125,NDX250228C00525000,10,SL,-4.125
2025-02-28,3.5,500.95,4.3125,NDX250228C00525000,10,Hold: Worthless,43.125
2025-03-03,0.0,509.63,3.0,NDX250303C00525000,10,Hold: Worthless,30.0
2025-03-03,0.5,509.95,3.1875,NDX250303C00525000,10,SL,-3.1875000000000004
2025-03-03,1.0,510.42,3.375,NDX250303C00525000,10,SL,-3.375
2025-03-03,1.5,510.92,3.5625,NDX250303C00525000,10,SL,-3.5625
2025-03-03,2.0,511.88,3.75,NDX250303C00525000,10,Hold: Worthless,37.5
2025-03-03,2.5,511.9,3.9375,NDX250303C00525000,10,SL,-3.9375000000000004
2025-03-03,3.0,511.65,4.125,NDX250303C00525000,10,Hold: Worthless,41.25
2025-03-03,3.5,511.18,4.3125,NDX250303C00525000,10,TP (50%),21.5625
2025-03-04,0.0,498.79,3.0,NDX250304C00525000,10,Hold: Worthless,30.0
2025-03-04,0.5,497.77,3.1875,NDX250304C00525000,10,Hold: Worthless,31.875
2025-03-04,1.0,497.04,3.375,NDX250304C00525000,10,SL,-3.375
2025-03-04,1.5,497.69,3.5625,NDX250304C00525000,10,SL,-3.5625
2025-03-04,2.0,496.91,3.75,NDX250304C00525000,10,SL,-3.75
2025-03-04,2.5,496.64,3.9375,NDX250304C00525000,10,SL,-3.9375000000000004
2025-03-04,3.0,494.71,4.125,NDX250304C00525000,10,SL,-4.125
2025-03-04,3.5,493.16,4.3125,NDX250304C00525000,10,SL,-4.3125
2025-03-05,0.0,500.47,3.0,NDX250305C00525000,10,Hold: Worthless,30.0
2025-03-05,0.5,500.61,3.1875,NDX250305C00525000,10,TP (50%),15.9375
2025-03-05,1.0,499.87,3.375,NDX250305C00525000,10,SL,-3.375
2025-03-05,1.5,499.19,3.5625,NDX250305C00525000,10,Hold: Worthless,35.625
2025-03-05,2.0,498.87,3.75,NDX250305C00525000,10,Hold: Worthless,37.5
2025-03-05,2.5,497.5,3.9375,NDX250305C00525000,10,TP (50%),19.6875
2025-03-05,3.0,497.97,4.125,NDX250305C00525000,10,TP (50%),20.625
2025-03-05,3.5,497.22,4.3125,NDX250305C00525000,10,Hold: Worthless,43.125
2025-03-06,0.0,495.48,3.0,NDX250306C00525000,10,SL,-3.0000000000000004
2025-03-06,0.5,495.7,3.1875,NDX250306C00525000,10,SL,-3.1875000000000004
2025-03-06,1.0,496.39,3.375,NDX250306C00525000,10,Hold: Worthless,33.75
2025-03-06,1.5,494.89,3.5625,NDX250306C00525000,10,Hold: Worthless,35.625
2025-03-06,2.0,495.6,3.75,NDX250306C00525000,10,TP (50%),18.75
2025-03-06,2.5,496.15,3.9375,NDX250306C00525000,10,TP (50%),19.6875
2025-03-06,3.0,495.25,4.125,NDX250306C00525000,10,Hold: Worthless,41.25
2025-03-06,3.5,494.3701,4.3125,NDX250306C00525000,10,Hold: Worthless,43.125
2025-03-07,0.0,491.16,3.0,NDX250307C00525000,10,Hold: Worthless,30.0
2025-03-07,0.5,490.48,3.1875,NDX250307C00525000,10,SL,-3.1875000000000004
2025-03-07,1.0,490.82,3.375,NDX250307C00525000,10,SL,-3.375
2025-03-07,1.5,490.72,3.5625,NDX250307C00525000,10,SL,-3.5625
2025-03-07,2.0,490.6,3.75,NDX250307C00525000,10,SL,-3.75
2025-03-07,2.5,489.63,3.9375,NDX250307C00525000,10,Hold: Worthless,39.375
2025-03-07,3.0,489.43,4.125,NDX250307C00525000,10,TP (50%),20.625
2025-03-07,3.5,491.25,4.3125,NDX250307C00525000,10,SL,-4.3125
2025-03-10,0.0,486.75,3.0,NDX250310C00500000,10,SL,-3.0000000000000004
2025-03-10,0.5,486.51,3.1875,NDX250310C00500000,10,Hold: Worthless,31.875
2025-03-10,1.0,485.93,3.375,NDX250310C00500000,10,SL,-3.375
2025-03-10,1.5,486.03,3.5625,NDX250310C00500000,10,TP (50%),17.8125
